"","text","original_id","retweet_time","retweeter","retweeter_name","GoPackGo","Packers","GBvsNYG","GiantsPride","Giants","Association"
"2678","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:04",1605402804,"M 📍",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2679","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:05",3885866714,"C",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2680","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:10",192370147,"Marcelo Castro",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2681","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:11",379639402,"Heimo Alexander Kruschinski",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2682","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:11",817219498151321600,"Kayla",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2683","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:13",1087762897751687168,"Coach Maldonado",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2684","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:22",379713452,"Nikola Diskić",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2685","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:24",927683572768571392,"Pat Batten",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2686","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:26",390471968,"mellamocristian.o",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2687","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:27",1033699057397579776,"Clay 🍁🇺🇸",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2688","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:30",3645915263,"Guilherme F. 🇧🇷🧀 9-3",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2689","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:31",1129159541743017984,"Boiling Point",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2690","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:33",241002309,"Merry JoshMas...",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2691","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:33",1152502536,"Nick Eberly",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2692","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:36",35166865,"Javier Alfaro",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2693","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:37",411956339,"🅱️rett Savage",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2694","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:42",227421404,"shabba no ranks",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2695","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:48",723060139,"Derek Vail",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2696","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:48",850521620,"Jesse",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2697","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:49",2755585799,"efren nathan ✞",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2698","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:51",37064111,"Yugi",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2699","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:54",1102021872,"Number21® ⭐️⭐️",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2700","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:58",1260617869,"Taylor Gang🎗",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2701","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:19:58",1020337014019850240,"güerita",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2702","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:00",975277994,"N A D I N E",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2703","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:00",1917218150,"Stuart Widro",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2704","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:02",796583213158252544,"🌸アドリアナ.mildromeda🌸",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2705","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:02",986445255905103872,"diana🦋",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2706","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:08",2278716150,"Heather☘️",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2707","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:13",851980069706883072,"Rodney Wayne Delcore",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2708","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:14",746465912270753792,"Joshua Messier",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2709","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:17",1099308858,"Tim Menke",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2710","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:18",715769966323216384,"Cassidy Ontiveros ♡",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2711","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:20",372125344,"Tim Spoerl",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2712","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:20",757293050,"Guillermo DC",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2713","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:30",3277692188,"Lou Jimenez",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2714","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:32",539357921,"Luis Sanchez",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2715","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:32",2297246460,"Alan Beland",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2716","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:33",298327779,"jordyn",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2717","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:34",2868332716,"Maybe: Emily",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2718","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:36",150101603,"cortney miller",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2719","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:36",267291084,"Dennier",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2720","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:36",326920139,"Bri ✨💕",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2721","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:36",1953011833,"Katie Terry",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2722","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:37",2170837448,"jackie g ‎✵",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2723","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:38",3306528955,"James Lozano",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2724","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:43",2961114207,"Carla Trejo",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2725","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:44",587759651,"Jonathan hall",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2726","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:49",951245028512288768,"tu culito fav",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2727","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:52",3013757662,"GOS",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2728","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:52",930302177993678848,"𝒫 ✰",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2729","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:20:58",2719844146,"angela",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2730","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:01",84358708,"Aranzazu Cepeda",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2731","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:03",497435613,"Brian Keefer",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2732","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:03",575096064,"Slick Rick🤙🏼",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2733","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:03",711965447978004480,"קהלת",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2734","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:05",537808780,"•",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2735","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:05",1121799738452582400,"Tim Wolcanski",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2736","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:10",2585184411,"Conan the good dog",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2737","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:16",354983835,"JGC",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2738","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:18",751049144425480192,"Donald Anderson",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2739","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:22",3113159257,"Rea 💘🌷✨",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2740","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:28",1439421,"Edgar H. Ortiz",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2741","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:28",220758691,"Bro",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2742","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:28",487970752,"BIG TRUSS",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2743","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:35",1012461746777403392,"Edu 😎",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2744","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:38",713388356764352512,"Krish Patel",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2745","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:39",19843198,"Amanda MCRmy |-/",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2746","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:43",1198806625961811968,"Adisson",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2747","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:45",455259567,"Rebecca",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2748","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:48",296236825,"Heisenberg",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2749","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:52",562366227,"Cross Sports",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2750","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:56",1096229638752358400,"Jorge F. Yglesias",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2751","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:58",475157795,"Lauri Erma",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2752","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:21:59",632229382,"kenz",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2753","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:10",19841302,"Lee Robson...",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2754","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:10",77092654,"D C",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2755","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:16",118930404,"Cardenas ⭐️",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2756","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:23",3662965453,"Megan Krause",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2757","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:24",807271891,"Jordan",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2758","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:30",1181746282706210816,"STIG_LEIF🧢🧀",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2759","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:32",2896111933,"Lorenzo Lopez",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2760","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:33",3267539432,"Fernie ❄️⛄️",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2761","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:38",320568251,"Taylor Wasinger",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2762","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:42",973305374651617280,"Zack J Damon",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2763","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:44",4032398173,"Trey Troxell",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2764","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:49",700468408714813440,"🕊",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2765","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:56",108459106,"CheeseHead",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2766","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:56",137368452,"Gerade Geldenhuys",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2767","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:57",1102553298,"❄️Patch❄️",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2768","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:22:59",1158485655321829376,"payton",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2769","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:23:04",308892843,"Richard Slate",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2770","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:23:04",1596388788,"Mary Richman",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2771","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:23:05",786215411431927808,"Victor Saccaro",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2772","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:23:06",337958763,"tyler bratton",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2773","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:23:06",1190431164332249088,"Ian McCall",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2774","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:23:08",2497685375,"Giovanni Salami",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2775","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:23:11",500989454,"Anthony Grasso",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
"2776","#PACKERS WIN!!!

Green Bay improves to 9-3 on the season! 

#GBvsNYG | #GoPackGo https://t.co/kIZcQXvzUe",1201244243509035008,"2019-12-01 21:23:11",2732571554,"Cameron Phillips",TRUE,FALSE,TRUE,FALSE,FALSE,"PackersRetweets"
