date_game,day_name,winner_school_name,winner_points,game_location,loser_school_name,loser_points
2019-10-19,Sat,Clemson,45,@,Louisville,10
2019-10-19,Sat,Eastern Michigan,34,,Western Michigan,27
2019-10-19,Sat,Florida,38,@,South Carolina,27
2019-10-19,Sat,Florida International,32,,Texas-El Paso,17
2019-10-19,Sat,Georgia,21,,Kentucky,0
2019-10-19,Sat,Georgia State,28,,Army,21
2019-10-19,Sat,Georgia Tech,28,@,Miami (FL),21
2019-10-19,Sat,Houston,24,@,Connecticut,17
2019-10-19,Sat,Illinois,24,,Wisconsin,23
2019-10-19,Sat,Indiana,34,@,Maryland,28
2019-10-19,Sat,Iowa,26,,Purdue,20
2019-10-19,Sat,Iowa State,34,@,Texas Tech,24
2019-10-19,Sat,Kansas State,24,,Texas Christian,17
2019-10-19,Sat,Liberty,59,,Maine,44
2019-10-19,Sat,Louisiana State,36,@,Mississippi State,13
2019-10-19,Sat,Louisiana Tech,45,,Southern Mississippi,30
2019-10-19,Sat,Memphis,47,,Tulane,17
2019-10-19,Sat,Miami (OH),27,,Northern Illinois,24
2019-10-19,Sat,Minnesota,42,@,Rutgers,7
2019-10-19,Sat,Navy,35,,South Florida,3
2019-10-19,Sat,North Texas,33,,Middle Tennessee State,30
2019-10-19,Sat,Ohio,45,,Kent State,38
2019-10-19,Sat,Oklahoma,52,,West Virginia,14
2019-10-19,Sat,Oregon,35,@,Washington,31
2019-10-19,Sat,Oregon State,21,@,California,17
2019-10-19,Sat,Penn State,28,,Michigan,21
2019-10-19,Sat,San Diego State,27,@,San Jose State,17
2019-10-19,Sat,Southern California,41,,Arizona,14
2019-10-19,Sat,Southern Methodist,45,,Temple,21
2019-10-19,Sat,Texas,50,,Kansas,48
2019-10-19,Sat,Texas A&M,24,@,Mississippi,17
2019-10-19,Sat,Texas-San Antonio,31,,Rice,27
2019-10-19,Sat,Utah,21,,Arizona State,3
2019-10-19,Sat,Utah State,36,,Nevada,10
2019-10-19,Sat,Vanderbilt,21,,Missouri,14
2019-10-19,Sat,Virginia,48,,Duke,14
2019-10-19,Sat,Virginia Tech,43,,North Carolina,41
2019-10-19,Sat,Wake Forest,22,,Florida State,20
2019-10-19,Sat,Washington State,41,,Colorado,10
2019-10-19,Sat,Western Kentucky,30,,Charlotte,14
2019-10-19,Sat,Wyoming,23,,New Mexico,10
2019-10-24,Thu,Southern Methodist,34,@,Houston,31
2019-10-25,Fri,Southern California,35,@,Colorado,31
2019-10-26,Sat,Air Force,31,,Utah State,7
2019-10-26,Sat,Alabama,48,,Arkansas,7
2019-10-26,Sat,Appalachian State,30,@,South Alabama,3
2019-10-26,Sat,Arkansas State,38,,Texas State,14
2019-10-26,Sat,Buffalo,43,,Central Michigan,20
2019-10-26,Sat,Central Florida,63,@,Temple,21
2019-10-26,Sat,Charlotte,39,,North Texas,38
2019-10-26,Sat,Clemson,59,,Boston College,7
2019-10-26,Sat,Colorado State,41,@,Fresno State,31
2019-10-26,Sat,Connecticut,56,@,Massachusetts,35
2019-10-26,Sat,Florida Atlantic,41,@,Old Dominion,3
2019-10-26,Sat,Florida State,35,,Syracuse,17
2019-10-26,Sat,Georgia Southern,41,,New Mexico State,7
2019-10-26,Sat,Georgia State,52,,Troy,33
2019-10-26,Sat,Hawaii,45,@,New Mexico,31
2019-10-26,Sat,Illinois,24,@,Purdue,6
2019-10-26,Sat,Indiana,38,@,Nebraska,31
2019-10-26,Sat,Iowa,20,@,Northwestern,0
2019-10-26,Sat,Kansas,37,,Texas Tech,34
2019-10-26,Sat,Kansas State,48,,Oklahoma,41
2019-10-26,Sat,Kentucky,29,,Missouri,7
2019-10-26,Sat,Louisiana State,23,,Auburn,20
2019-10-26,Sat,Louisiana Tech,42,@,Texas-El Paso,21
2019-10-26,Sat,Louisville,28,,Virginia,21
2019-10-26,Sat,Marshall,26,,Western Kentucky,23
2019-10-26,Sat,Memphis,42,@,Tulsa,41
2019-10-26,Sat,Miami (FL),16,@,Pittsburgh,12
2019-10-26,Sat,Miami (OH),23,@,Kent State,16
2019-10-26,Sat,Michigan,45,,Notre Dame,14
2019-10-26,Sat,Minnesota,52,,Maryland,10
2019-10-26,Sat,Navy,41,,Tulane,38
2019-10-26,Sat,North Carolina,20,,Duke,17
2019-10-26,Sat,Northern Illinois,49,,Akron,0
2019-10-26,Sat,Ohio,34,@,Ball State,21
2019-10-26,Sat,Ohio State,38,,Wisconsin,7
2019-10-26,Sat,Oklahoma State,34,@,Iowa State,27
2019-10-26,Sat,Oregon,37,,Washington State,35
2019-10-26,Sat,Penn State,28,@,Michigan State,7
2019-10-26,Sat,Rutgers,44,,Liberty,34
2019-10-26,Sat,San Diego State,20,@,Nevada-Las Vegas,17
2019-10-26,Sat,San Jose State,34,@,Army,29
2019-10-26,Sat,South Florida,45,@,East Carolina,20
2019-10-26,Sat,Southern Mississippi,20,@,Rice,6
2019-10-26,Sat,Stanford,41,,Arizona,31
2019-10-26,Sat,Tennessee,41,,South Carolina,21
2019-10-26,Sat,Texas A&M,49,,Mississippi State,30
2019-10-26,Sat,Texas Christian,37,,Texas,27
2019-10-26,Sat,Toledo,37,,Eastern Michigan,34
2019-10-26,Sat,UCLA,42,,Arizona State,32
2019-10-26,Sat,Utah,35,,California,0
2019-10-26,Sat,Western Michigan,49,,Bowling Green State,10
2019-10-26,Sat,Wyoming,31,,Nevada,3
2019-10-31,Thu,Baylor,17,,West Virginia,14
2019-10-31,Thu,Georgia Southern,24,@,Appalachian State,21
2019-11-01,Fri,Navy,56,@,Connecticut,10
2019-11-02,Sat,Air Force,17,,Army,13
2019-11-02,Sat,Arkansas State,48,@,Louisiana-Monroe,41
2019-11-02,Sat,Auburn,20,,Mississippi,14
2019-11-02,Sat,Boise State,52,@,San Jose State,42
2019-11-02,Sat,Boston College,58,@,Syracuse,27
2019-11-02,Sat,Bowling Green State,35,,Akron,6
2019-11-02,Sat,Brigham Young,42,@,Utah State,14
2019-11-02,Sat,Buffalo,43,@,Eastern Michigan,14
2019-11-02,Sat,Central Florida,44,,Houston,29
2019-11-02,Sat,Central Michigan,48,,Northern Illinois,10
2019-11-02,Sat,Charlotte,34,,Middle Tennessee State,20
2019-11-02,Sat,Cincinnati,46,@,East Carolina,43
2019-11-02,Sat,Clemson,59,,Wofford,14
2019-11-02,Sat,Coastal Carolina,36,,Troy,35
2019-11-02,Sat,Colorado State,37,,Nevada-Las Vegas,17
2019-11-02,Sat,Florida Atlantic,35,@,Western Kentucky,24
2019-11-02,Sat,Florida International,24,,Old Dominion,17
2019-11-02,Sat,Fresno State,41,@,Hawaii,38
2019-11-02,Sat,Georgia,24,,Florida,17
2019-11-02,Sat,Illinois,38,,Rutgers,10
2019-11-02,Sat,Indiana,34,,Northwestern,3
2019-11-02,Sat,Kansas State,38,@,Kansas,10
2019-11-02,Sat,Liberty,63,@,Massachusetts,21
2019-11-02,Sat,Louisiana,31,,Texas State,3
2019-11-02,Sat,Marshall,20,@,Rice,7
2019-11-02,Sat,Memphis,54,,Southern Methodist,48
2019-11-02,Sat,Miami (FL),27,@,Florida State,10
2019-11-02,Sat,Michigan,38,@,Maryland,7
2019-11-02,Sat,Mississippi State,54,@,Arkansas,24
2019-11-02,Sat,Nevada,21,,New Mexico,10
2019-11-02,Sat,North Texas,52,,Texas-El Paso,26
2019-11-02,Sat,Notre Dame,21,,Virginia Tech,20
2019-11-02,Sat,Oklahoma State,34,,Texas Christian,27
2019-11-02,Sat,Oregon,56,@,Southern California,24
2019-11-02,Sat,Oregon State,56,@,Arizona,38
2019-11-02,Sat,Pittsburgh,20,@,Georgia Tech,10
2019-11-02,Sat,Purdue,31,,Nebraska,27
2019-11-02,Sat,South Carolina,24,,Vanderbilt,7
2019-11-02,Sat,Tennessee,30,,Alabama-Birmingham,7
2019-11-02,Sat,Texas A&M,45,,Texas-San Antonio,14
2019-11-02,Sat,Tulane,38,,Tulsa,26
2019-11-02,Sat,Utah,33,@,Washington,28
2019-11-02,Sat,Virginia,38,@,North Carolina,31
2019-11-02,Sat,Wake Forest,44,,North Carolina State,10
2019-11-05,Tue,Toledo,35,,Kent State,33
2019-11-05,Tue,Western Michigan,35,,Ball State,31
2019-11-06,Wed,Miami (OH),24,@,Ohio,21
2019-11-07,Thu,Louisiana,48,@,Coastal Carolina,7
2019-11-07,Thu,Temple,17,@,South Florida,7
2019-11-08,Fri,Tulsa,34,,Central Florida,31
2019-11-08,Fri,Washington,19,@,Oregon State,7
2019-11-09,Sat,Appalachian State,20,@,South Carolina,15
2019-11-09,Sat,Army,63,,Massachusetts,7
2019-11-09,Sat,Baylor,29,@,Texas Christian,23
2019-11-09,Sat,Boise State,20,,Wyoming,17
2019-11-09,Sat,Brigham Young,31,,Liberty,24
2019-11-09,Sat,California,33,,Washington State,20
2019-11-09,Sat,Charlotte,28,@,Texas-El Paso,21
2019-11-09,Sat,Cincinnati,48,,Connecticut,3
2019-11-09,Sat,Clemson,55,@,North Carolina State,10
2019-11-09,Sat,Colorado,16,,Stanford,13
2019-11-09,Sat,Florida,56,,Vanderbilt,0
2019-11-09,Sat,Florida Atlantic,37,,Florida International,7
2019-11-09,Sat,Florida State,38,@,Boston College,31
2019-11-09,Sat,Georgia,27,,Missouri,0
2019-11-09,Sat,Hawaii,42,,San Jose State,40
2019-11-09,Sat,Illinois,37,@,Michigan State,34
2019-11-09,Sat,Louisiana State,46,@,Alabama,41
2019-11-09,Sat,Louisiana Tech,52,,North Texas,17
2019-11-09,Sat,Louisiana-Monroe,45,,Georgia State,31
2019-11-09,Sat,Miami (FL),52,,Louisville,27
2019-11-09,Sat,Minnesota,31,,Penn State,26
2019-11-09,Sat,Mississippi,41,,New Mexico State,3
2019-11-09,Sat,Nevada,17,@,San Diego State,13
2019-11-09,Sat,Notre Dame,38,@,Duke,7
2019-11-09,Sat,Ohio State,73,,Maryland,14
2019-11-09,Sat,Oklahoma,42,,Iowa State,41
2019-11-09,Sat,Purdue,24,@,Northwestern,22
2019-11-09,Sat,Southern California,31,@,Arizona State,26
2019-11-09,Sat,Southern Methodist,59,,East Carolina,51
2019-11-09,Sat,Southern Mississippi,37,,Alabama-Birmingham,2
2019-11-09,Sat,Tennessee,17,@,Kentucky,13
2019-11-09,Sat,Texas,27,,Kansas State,24
2019-11-09,Sat,Texas State,30,,South Alabama,28
2019-11-09,Sat,Texas Tech,38,@,West Virginia,17
2019-11-09,Sat,Texas-San Antonio,24,@,Old Dominion,23
2019-11-09,Sat,Troy,49,,Georgia Southern,28
2019-11-09,Sat,Utah State,37,@,Fresno State,35
2019-11-09,Sat,Virginia,33,,Georgia Tech,28
2019-11-09,Sat,Virginia Tech,36,,Wake Forest,17
2019-11-09,Sat,Western Kentucky,45,@,Arkansas,19
2019-11-09,Sat,Wisconsin,24,,Iowa,22
2019-11-12,Tue,Eastern Michigan,42,@,Akron,14
2019-11-12,Tue,Western Michigan,37,@,Ohio,34
2019-11-13,Wed,Miami (OH),44,,Bowling Green State,3
2019-11-13,Wed,Northern Illinois,31,@,Toledo,28
2019-11-14,Thu,Kent State,30,,Buffalo,27
2019-11-14,Thu,Pittsburgh,34,,North Carolina,27
2019-11-15,Fri,Marshall,31,,Louisiana Tech,10
2019-11-15,Fri,San Diego State,17,,Fresno State,7
2019-11-16,Sat,Air Force,38,@,Colorado State,21
2019-11-16,Sat,Alabama,38,@,Mississippi State,7
2019-11-16,Sat,Alabama-Birmingham,37,,Texas-El Paso,10
2019-11-16,Sat,Appalachian State,56,@,Georgia State,27
2019-11-16,Sat,Arkansas State,28,,Coastal Carolina,27
2019-11-16,Sat,Army,47,,Virginia Military Institute,6
2019-11-16,Sat,Boise State,42,,New Mexico,9
2019-11-16,Sat,Brigham Young,42,,Idaho State,10
2019-11-16,Sat,Central Michigan,45,@,Ball State,44
2019-11-16,Sat,Clemson,52,,Wake Forest,3
2019-11-16,Sat,Florida,23,@,Missouri,6
2019-11-16,Sat,Florida State,49,,Alabama State,12
2019-11-16,Sat,Georgia,21,@,Auburn,14
2019-11-16,Sat,Georgia Southern,51,,Louisiana-Monroe,29
2019-11-16,Sat,Hawaii,21,@,Nevada-Las Vegas,7
2019-11-16,Sat,Iowa,23,,Minnesota,19
2019-11-16,Sat,Iowa State,23,,Texas,21
2019-11-16,Sat,Kentucky,38,@,Vanderbilt,14
2019-11-16,Sat,Louisiana,37,@,South Alabama,27
2019-11-16,Sat,Louisiana State,58,@,Mississippi,37
2019-11-16,Sat,Louisville,34,@,North Carolina State,20
2019-11-16,Sat,Memphis,45,@,Houston,27
2019-11-16,Sat,Michigan,44,,Michigan State,10
2019-11-16,Sat,New Mexico State,41,,Incarnate Word,28
2019-11-16,Sat,Northwestern,45,,Massachusetts,6
2019-11-16,Sat,Notre Dame,52,,Navy,20
2019-11-16,Sat,Ohio State,56,@,Rutgers,21
2019-11-16,Sat,Oklahoma,34,@,Baylor,31
2019-11-16,Sat,Oklahoma State,31,,Kansas,13
2019-11-16,Sat,Oregon,34,,Arizona,6
2019-11-16,Sat,Oregon State,35,,Arizona State,34
2019-11-16,Sat,Penn State,34,,Indiana,27
2019-11-16,Sat,Rice,31,@,Middle Tennessee State,28
2019-11-16,Sat,Southern California,41,@,California,17
2019-11-16,Sat,Southern Mississippi,36,@,Texas-San Antonio,17
2019-11-16,Sat,Syracuse,49,@,Duke,6
2019-11-16,Sat,Temple,29,,Tulane,21
2019-11-16,Sat,Texas A&M,30,,South Carolina,6
2019-11-16,Sat,Texas Christian,33,@,Texas Tech,31
2019-11-16,Sat,Troy,63,@,Texas State,27
2019-11-16,Sat,Utah,49,,UCLA,3
2019-11-16,Sat,Utah State,26,,Wyoming,21
2019-11-16,Sat,Virginia Tech,45,@,Georgia Tech,0
2019-11-16,Sat,Washington State,49,,Stanford,22
2019-11-16,Sat,West Virginia,24,@,Kansas State,20
2019-11-16,Sat,Wisconsin,37,@,Nebraska,21
2019-11-19,Tue,Eastern Michigan,45,@,Northern Illinois,17
2019-11-19,Tue,Ohio,66,@,Bowling Green State,24
2019-11-20,Wed,Buffalo,49,,Toledo,30
2019-11-20,Wed,Miami (OH),20,,Akron,17
2019-11-21,Thu,Georgia Tech,28,,North Carolina State,26
2019-11-22,Fri,Wyoming,17,,Colorado State,7
2019-11-23,Sat,Air Force,44,@,New Mexico,22
2019-11-23,Sat,Alabama,66,,Western Carolina,3
2019-11-23,Sat,Alabama-Birmingham,20,,Louisiana Tech,14
2019-11-23,Sat,Appalachian State,35,,Texas State,13
2019-11-23,Sat,Arizona State,31,,Oregon,28
2019-11-23,Sat,Arkansas State,38,,Georgia Southern,33
2019-11-23,Sat,Auburn,52,,Samford,0
2019-11-23,Sat,Baylor,24,,Texas,10
2019-11-23,Sat,Boise State,56,@,Utah State,21
2019-11-23,Sat,Brigham Young,56,@,Massachusetts,24
2019-11-23,Sat,California,24,@,Stanford,20
2019-11-23,Sat,Central Florida,34,@,Tulane,31
2019-11-23,Sat,Charlotte,24,,Marshall,13
2019-11-23,Sat,Cincinnati,15,,Temple,13
2019-11-23,Sat,Colorado,20,,Washington,14
2019-11-23,Sat,East Carolina,31,@,Connecticut,24
2019-11-23,Sat,Florida Atlantic,40,@,Texas-San Antonio,26
2019-11-23,Sat,Florida International,30,,Miami (FL),24
2019-11-23,Sat,Georgia,19,,Texas A&M,13
2019-11-23,Sat,Georgia State,28,,South Alabama,15
2019-11-23,Sat,Hawaii,14,,San Diego State,11
2019-11-23,Sat,Houston,24,@,Tulsa,14
2019-11-23,Sat,Iowa,19,,Illinois,10
2019-11-23,Sat,Iowa State,41,,Kansas,31
2019-11-23,Sat,Kansas State,30,@,Texas Tech,27
2019-11-23,Sat,Kentucky,50,,Tennessee-Martin,7
2019-11-23,Sat,Louisiana,53,,Troy,3
2019-11-23,Sat,Louisiana State,56,,Arkansas,20
2019-11-23,Sat,Louisiana-Monroe,45,,Coastal Carolina,42
2019-11-23,Sat,Louisville,56,,Syracuse,34
2019-11-23,Sat,Memphis,49,@,South Florida,10
2019-11-23,Sat,Michigan,39,@,Indiana,14
2019-11-23,Sat,Michigan State,27,@,Rutgers,0
2019-11-23,Sat,Middle Tennessee State,38,,Old Dominion,17
2019-11-23,Sat,Minnesota,38,@,Northwestern,22
2019-11-23,Sat,Mississippi State,45,,Abilene Christian,7
2019-11-23,Sat,Navy,35,,Southern Methodist,28
2019-11-23,Sat,Nebraska,54,@,Maryland,7
2019-11-23,Sat,Nevada,35,@,Fresno State,28
2019-11-23,Sat,Nevada-Las Vegas,38,,San Jose State,35
2019-11-23,Sat,New Mexico State,44,,Texas-El Paso,35
2019-11-23,Sat,North Carolina,56,,Mercer,7
2019-11-23,Sat,Notre Dame,40,,Boston College,7
2019-11-23,Sat,Ohio State,28,,Penn State,17
2019-11-23,Sat,Oklahoma,28,,Texas Christian,24
2019-11-23,Sat,Oklahoma State,20,@,West Virginia,13
2019-11-23,Sat,Rice,20,,North Texas,14
2019-11-23,Sat,Southern California,52,,UCLA,35
2019-11-23,Sat,Tennessee,24,@,Missouri,20
2019-11-23,Sat,Utah,35,@,Arizona,7
2019-11-23,Sat,Vanderbilt,38,,East Tennessee State,0
2019-11-23,Sat,Virginia,55,,Liberty,27
2019-11-23,Sat,Virginia Tech,28,,Pittsburgh,0
2019-11-23,Sat,Wake Forest,39,,Duke,27
2019-11-23,Sat,Washington State,54,,Oregon State,53
2019-11-23,Sat,Western Kentucky,28,@,Southern Mississippi,10
2019-11-23,Sat,Wisconsin,45,,Purdue,24
2019-11-26,Tue,Northern Illinois,17,,Western Michigan,14
2019-11-26,Tue,Ohio,52,@,Akron,3
2019-11-28,Thu,Mississippi State,21,,Mississippi,20
2019-11-29,Fri,Appalachian State,48,@,Troy,13
2019-11-29,Fri,Ball State,41,,Miami (OH),27
2019-11-29,Fri,Boise State,31,@,Colorado State,24
2019-11-29,Fri,Buffalo,49,,Bowling Green State,7
2019-11-29,Fri,Central Florida,34,,South Florida,7
2019-11-29,Fri,Central Michigan,49,,Toledo,7
2019-11-29,Fri,Iowa,27,@,Nebraska,24
2019-11-29,Fri,Kent State,34,@,Eastern Michigan,26
2019-11-29,Fri,Memphis,34,,Cincinnati,24
2019-11-29,Fri,Missouri,24,@,Arkansas,14
2019-11-29,Fri,South Alabama,34,,Arkansas State,30
2019-11-29,Fri,Texas,49,,Texas Tech,24
2019-11-29,Fri,Virginia,39,,Virginia Tech,30
2019-11-29,Fri,Washington,31,,Washington State,13
2019-11-29,Fri,West Virginia,20,@,Texas Christian,17
2019-11-30,Sat,Air Force,20,,Wyoming,6
2019-11-30,Sat,Alabama-Birmingham,26,@,North Texas,21
2019-11-30,Sat,Arizona State,24,,Arizona,14
2019-11-30,Sat,Auburn,48,,Alabama,45
2019-11-30,Sat,Baylor,61,@,Kansas,6
2019-11-30,Sat,Boston College,26,@,Pittsburgh,19
2019-11-30,Sat,California,28,@,UCLA,18
2019-11-30,Sat,Charlotte,38,@,Old Dominion,22
2019-11-30,Sat,Clemson,38,@,South Carolina,3
2019-11-30,Sat,Coastal Carolina,24,,Texas State,21
2019-11-30,Sat,Duke,27,,Miami (FL),17
2019-11-30,Sat,Florida,40,,Florida State,17
2019-11-30,Sat,Florida Atlantic,34,,Southern Mississippi,17
2019-11-30,Sat,Georgia,52,@,Georgia Tech,7
2019-11-30,Sat,Georgia Southern,38,,Georgia State,10
2019-11-30,Sat,Hawaii,52,,Army,31
2019-11-30,Sat,Indiana,44,@,Purdue,41
2019-11-30,Sat,Kentucky,45,,Louisville,13
2019-11-30,Sat,Liberty,49,,New Mexico State,28
2019-11-30,Sat,Louisiana,31,,Louisiana-Monroe,30
2019-11-30,Sat,Louisiana State,50,,Texas A&M,7
2019-11-30,Sat,Louisiana Tech,41,,Texas-San Antonio,27
2019-11-30,Sat,Marshall,30,,Florida International,27
2019-11-30,Sat,Michigan State,19,,Maryland,16
2019-11-30,Sat,Navy,56,@,Houston,41
2019-11-30,Sat,Nevada-Las Vegas,33,@,Nevada,30
2019-11-30,Sat,North Carolina,41,@,North Carolina State,10
2019-11-30,Sat,Northwestern,29,@,Illinois,10
2019-11-30,Sat,Notre Dame,45,@,Stanford,24
2019-11-30,Sat,Ohio State,56,@,Michigan,27
2019-11-30,Sat,Oklahoma,34,@,Oklahoma State,16
2019-11-30,Sat,Oregon,24,,Oregon State,10
2019-11-30,Sat,Penn State,27,,Rutgers,6
2019-11-30,Sat,Rice,30,@,Texas-El Paso,16
2019-11-30,Sat,San Diego State,13,,Brigham Young,3
2019-11-30,Sat,San Jose State,17,,Fresno State,16
2019-11-30,Sat,Southern Methodist,37,,Tulane,20
2019-11-30,Sat,Syracuse,39,,Wake Forest,30
2019-11-30,Sat,Temple,49,,Connecticut,17
2019-11-30,Sat,Tennessee,28,,Vanderbilt,10
2019-11-30,Sat,Tulsa,49,@,East Carolina,24
2019-11-30,Sat,Utah,45,,Colorado,15
2019-11-30,Sat,Utah State,38,@,New Mexico,25
2019-11-30,Sat,Western Kentucky,31,,Middle Tennessee State,26
2019-11-30,Sat,Wisconsin,38,@,Minnesota,17
2019-12-06,Fri,Oregon,37,,Utah,15
2019-12-07,Sat,Appalachian State,45,,Louisiana,38
2019-12-07,Sat,Boise State,31,,Hawaii,10
2019-12-07,Sat,Clemson,62,,Virginia,17
2019-12-07,Sat,Florida Atlantic,49,,Alabama-Birmingham,6
2019-12-07,Sat,Louisiana State,37,,Georgia,10
2019-12-07,Sat,Memphis,29,,Cincinnati,24
2019-12-07,Sat,Miami (OH),26,,Central Michigan,21
2019-12-07,Sat,Ohio State,34,,Wisconsin,21
2019-12-07,Sat,Oklahoma,30,,Baylor,23
2019-12-14,Sat,Navy,31,,Army,7
2019-12-20,Fri,Buffalo,31,,Charlotte,9
2019-12-20,Fri,Kent State,51,,Utah State,41
2019-12-21,Sat,Appalachian State,31,,Alabama-Birmingham,17
2019-12-21,Sat,Arkansas State,34,,Florida International,26
2019-12-21,Sat,Florida Atlantic,52,,Southern Methodist,28
2019-12-21,Sat,Liberty,23,,Georgia Southern,16
2019-12-21,Sat,San Diego State,48,,Central Michigan,11
2019-12-21,Sat,Washington,38,,Boise State,7
2019-12-23,Mon,Central Florida,48,,Marshall,25
2019-12-24,Tue,Hawaii,38,,Brigham Young,34
2019-12-26,Thu,Louisiana Tech,14,,Miami (FL),0
2019-12-26,Thu,Pittsburgh,34,,Eastern Michigan,30
2019-12-27,Fri,Air Force,31,,Washington State,21
2019-12-27,Fri,Iowa,49,,Southern California,24
2019-12-27,Fri,Michigan State,27,,Wake Forest,21
2019-12-27,Fri,North Carolina,55,,Temple,13
2019-12-27,Fri,Texas A&M,24,,Oklahoma State,21
2019-12-28,Sat,Clemson,29,,Ohio State,23
2019-12-28,Sat,Louisiana State,63,,Oklahoma,28
2019-12-28,Sat,Notre Dame,33,,Iowa State,9
2019-12-28,Sat,Penn State,53,,Memphis,39
2019-12-30,Mon,California,35,,Illinois,20
2019-12-30,Mon,Florida,36,,Virginia,28
2019-12-30,Mon,Louisville,38,,Mississippi State,28
2019-12-30,Mon,Western Kentucky,23,,Western Michigan,20
2018-01-01,Mon,Alabama,24,,Clemson,6
2018-01-01,Mon,Central Florida,34,,Auburn,27
2018-01-01,Mon,Georgia,54,,Oklahoma,48
2018-01-01,Mon,Notre Dame,21,,Louisiana State,17
2018-01-01,Mon,South Carolina,26,,Michigan,19
2018-01-08,Mon,Alabama,26,,Georgia,23
2018-08-25,Sat,Hawaii,43,@,Colorado State,34
2018-08-25,Sat,Massachusetts,63,,Duquesne,15
2018-08-25,Sat,Rice,31,,Prairie View A&M,28
2018-08-25,Sat,Wyoming,29,@,New Mexico State,7
2018-08-30,Thu,Alabama-Birmingham,52,,Savannah State,0
2018-08-30,Thu,Ball State,42,,Central Connecticut State,6
2018-08-30,Thu,California-Davis,44,@,San Jose State,38
2018-08-30,Thu,Central Florida,56,@,Connecticut,17
2018-08-30,Thu,Georgia State,24,,Kennesaw State,20
2018-08-30,Thu,Louisiana-Monroe,34,,Southeastern Louisiana,31
2018-08-30,Thu,Minnesota,48,,New Mexico State,10
2018-08-30,Thu,Northwestern,31,@,Purdue,27
2018-08-30,Thu,Oklahoma State,58,,Missouri State,17
2018-08-30,Thu,Texas A&M,59,,Northwestern State,7
2018-08-30,Thu,Utah,41,,Weber State,10
2018-08-30,Thu,Wake Forest,23,@,Tulane,17
2018-08-31,Fri,Colorado,45,,Colorado State,13
2018-08-31,Fri,Duke,34,,Army,14
2018-08-31,Fri,Eastern Michigan,51,,Monmouth,17
2018-08-31,Fri,Michigan State,38,,Utah State,31
2018-08-31,Fri,Nevada,72,,Portland State,19
2018-08-31,Fri,Stanford,31,,San Diego State,10
2018-08-31,Fri,Syracuse,55,@,Western Michigan,42
2018-08-31,Fri,Wisconsin,34,,Western Kentucky,3
2018-09-01,Sat,Air Force,38,,Stony Brook,0
2018-09-01,Sat,Alabama,51,,Louisville,14
2018-09-01,Sat,Arizona State,49,,Texas-San Antonio,7
2018-09-01,Sat,Arkansas,55,,Eastern Illinois,20
2018-09-01,Sat,Arkansas State,48,,Southeast Missouri State,21
2018-09-01,Sat,Auburn,21,,Washington,16
2018-09-01,Sat,Baylor,55,,Abilene Christian,27
2018-09-01,Sat,Boise State,56,@,Troy,20
2018-09-01,Sat,Boston College,55,,Massachusetts,21
2018-09-01,Sat,Brigham Young,28,@,Arizona,23
2018-09-01,Sat,Buffalo,48,,Delaware State,10
2018-09-01,Sat,California,24,,North Carolina,17
2018-09-01,Sat,Charlotte,34,,Fordham,10
2018-09-01,Sat,Cincinnati,26,@,UCLA,17
2018-09-01,Sat,Clemson,48,,Furman,7
2018-09-01,Sat,Florida,53,,Charleston Southern,6
2018-09-01,Sat,Fresno State,79,,Idaho,13
2018-09-01,Sat,Georgia,45,,Austin Peay,0
2018-09-01,Sat,Georgia Southern,37,,South Carolina State,6
2018-09-01,Sat,Georgia Tech,41,,Alcorn State,0
2018-09-01,Sat,Hawaii,59,,Navy,41
2018-09-01,Sat,Houston,45,@,Rice,27
2018-09-01,Sat,Illinois,31,,Kent State,24
2018-09-01,Sat,Indiana,38,@,Florida International,28
2018-09-01,Sat,Iowa,33,,Northern Illinois,7
2018-09-01,Sat,Kansas State,27,,South Dakota,24
2018-09-01,Sat,Kentucky,35,,Central Michigan,20
2018-09-01,Sat,Liberty,52,,Old Dominion,10
2018-09-01,Sat,Louisiana,49,,Grambling State,17
2018-09-01,Sat,Louisiana Tech,30,@,South Alabama,26
2018-09-01,Sat,Marshall,35,@,Miami (OH),28
2018-09-01,Sat,Maryland,34,,Texas,29
2018-09-01,Sat,Memphis,66,,Mercer,14
2018-09-01,Sat,Mississippi,47,,Texas Tech,27
2018-09-01,Sat,Mississippi State,63,,Stephen F. Austin,6
2018-09-01,Sat,Missouri,51,,Tennessee-Martin,14
2018-09-01,Sat,New Mexico,62,,Incarnate Word,30
2018-09-01,Sat,Nicholls State,26,@,Kansas,23
2018-09-01,Sat,North Carolina State,24,,James Madison,13
2018-09-01,Sat,North Texas,46,,Southern Methodist,23
2018-09-01,Sat,Northern Arizona,30,@,Texas-El Paso,10
2018-09-01,Sat,Notre Dame,24,,Michigan,17
2018-09-01,Sat,Ohio,38,,Howard,32
2018-09-01,Sat,Ohio State,77,,Oregon State,31
2018-09-01,Sat,Oklahoma,63,,Florida Atlantic,14
2018-09-01,Sat,Oregon,58,,Bowling Green State,24
2018-09-01,Sat,Penn State,45,,Appalachian State,38
2018-09-01,Sat,Pittsburgh,33,,Albany,7
2018-09-01,Sat,Rutgers,35,,Texas State,7
2018-09-01,Sat,South Carolina,49,,Coastal Carolina,15
2018-09-01,Sat,South Florida,34,,Elon,14
2018-09-01,Sat,Southern California,43,,Nevada-Las Vegas,21
