yr,school_name,conf_abbr,wins,losses,ties,win_loss_pct,wins_conf,losses_conf,ties_conf,win_loss_pct_conf,points_per_g,opp_points_per_g,confname
1895,Michigan,Ind,8,1,0,0.889,0,0,0,0,29.6,1.6,Ind
1895,Princeton,Ind,10,1,1,0.875,0,0,0,0,18.7,2.3,Ind
1895,Army,Ind,5,2,0,0.714,0,0,0,0,20.1,4.6,Ind
1895,Chicago,Ind,10,3,0,0.769,0,0,0,0,20,5.1,Ind
1895,Harvard,Ind,8,2,1,0.773,0,0,0,0,16.3,3.2,Ind
1895,Lafayette,Ind,6,2,0,0.75,0,0,0,0,20.3,7.8,Ind
1895,Minnesota,Ind,7,3,0,0.7,0,0,0,0,13.6,5.8,Ind
1895,Illinois,Ind,4,2,1,0.643,0,0,0,0,30.7,4,Ind
1895,Tufts,Ind,8,5,0,0.615,0,0,0,0,10.2,7.8,Ind
1895,Wesleyan (CT),Ind,6,3,0,0.667,0,0,0,0,16.3,6.7,Ind
1895,Wisconsin,Ind,5,2,1,0.688,0,0,0,0,18,8.9,Ind
1895,Amherst,Ind,6,5,0,0.545,0,0,0,0,15.8,13.8,Ind
1895,Brown,Ind,7,6,1,0.536,0,0,0,0,10.7,7.8,Ind
1895,Dartmouth,Ind,7,5,1,0.577,0,0,0,0,14.2,7.6,Ind
1895,Northwestern,Ind,6,5,0,0.545,0,0,0,0,17.5,12,Ind
1895,Purdue,Ind,4,3,0,0.571,0,0,0,0,11.7,8.3,Ind
1895,Trinity (CT),Ind,4,4,0,0.5,0,0,0,0,17.5,9.5,Ind
1895,Cornell,Ind,3,4,1,0.438,0,0,0,0,3.5,11.4,Ind
1895,Iowa State,Ind,3,4,0,0.429,0,0,0,0,11.7,10,Ind
1895,Williams,Ind,4,5,0,0.444,0,0,0,0,9.4,19.7,Ind
1895,Lake Forest,Ind,4,8,0,0.333,0,0,0,0,4.9,20.2,Ind
1895,Lehigh,Ind,3,6,0,0.333,0,0,0,0,7,14.9,Ind
1895,MIT,Ind,1,4,0,0.2,0,0,0,0,2,18.4,Ind
1895,Massachusetts,Ind,1,5,0,0.167,0,0,0,0,3.3,20,Ind
1895,Union (NY),Ind,0,5,0,0,0,0,0,0,1.2,16.8,Ind
1896,Lafayette,Ind,11,0,1,0.958,0,0,0,0,20,0.8,Ind
1896,Pennsylvania,Ind,14,1,0,0.933,0,0,0,0,21.7,1.6,Ind
1896,Princeton,Ind,10,0,1,0.955,0,0,0,0,27.2,1.1,Ind
1896,Yale,Ind,13,1,0,0.929,0,0,0,0,15.6,3.1,Ind
1896,Bowdoin,Ind,5,3,2,0.6,0,0,0,0,8.2,8.6,Ind
1896,Bucknell,Ind,5,2,1,0.688,0,0,0,0,6.8,12.5,Ind
1896,Cornell,Ind,5,3,1,0.611,0,0,0,0,18,9.1,Ind
1896,Dartmouth,Ind,5,2,1,0.688,0,0,0,0,15.3,10.5,Ind
1896,Harvard,Ind,7,4,0,0.636,0,0,0,0,12,3.6,Ind
1896,Navy,Ind,5,3,0,0.625,0,0,0,0,22.5,6.6,Ind
1896,Trinity (CT),Ind,5,3,1,0.611,0,0,0,0,12,8,Ind
1896,Army,Ind,3,2,1,0.583,0,0,0,0,15.5,7.5,Ind
1896,Carlisle,Ind,5,5,0,0.5,0,0,0,0,16.4,10.2,Ind
1896,Williams,Ind,6,4,1,0.591,0,0,0,0,8.7,4.9,Ind
1896,Brown,Ind,4,5,1,0.45,0,0,0,0,12.6,10,Ind
1896,Dickinson,Ind,4,5,0,0.444,0,0,0,0,14.4,10,Ind
1896,Franklin & Marshall,Ind,3,4,2,0.444,0,0,0,0,7.8,13.9,Ind
1896,Lake Forest,Ind,3,4,1,0.438,0,0,0,0,9.5,18.8,Ind
1896,Penn State,Ind,3,4,0,0.429,0,0,0,0,9,18.3,Ind
1896,Wesleyan (CT),Ind,4,5,1,0.45,0,0,0,0,8.6,10.6,Ind
1896,Amherst,Ind,3,6,1,0.35,0,0,0,0,6.2,12.8,Ind
1896,Lehigh,Ind,2,5,0,0.286,0,0,0,0,11.4,18.6,Ind
1896,Tufts,Ind,2,6,1,0.278,0,0,0,0,4.7,13,Ind
1896,Wisconsin,Western,7,1,1,0.833,2,0,1,0.833,22.9,3.3,Western
1896,Michigan,Western,9,1,0,0.9,2,1,0,0.667,26.2,1.1,Western
1896,Chicago,Western,15,2,1,0.861,3,2,0,0.6,20.4,4.6,Western
1896,Northwestern,Western,6,1,2,0.778,2,1,1,0.625,17.3,5.1,Western
1896,Minnesota,Western,8,2,0,0.8,1,2,0,0.333,16.8,2.4,Western
1896,Illinois,Western,4,2,1,0.643,0,2,1,0.167,21.1,5.1,Western
1896,Purdue,Western,4,2,1,0.643,0,2,1,0.167,17.4,8.6,Western
1897,Pennsylvania,Ind,15,0,0,1,0,0,0,0,30.9,1.3,Ind
1897,Princeton,Ind,10,1,0,0.909,0,0,0,0,30.8,0.5,Ind
1897,Yale,Ind,9,0,2,0.909,0,0,0,0,15.5,3.2,Ind
1897,Army,Ind,6,1,1,0.813,0,0,0,0,24.3,5.1,Ind
1897,Harvard,Ind,10,1,1,0.875,0,0,0,0,19.4,1.7,Ind
1897,Navy,Ind,7,1,0,0.875,0,0,0,0,13.8,4.3,Ind
1897,Lafayette,Ind,9,2,1,0.792,0,0,0,0,21.3,9.4,Ind
1897,Brown,Ind,7,4,0,0.636,0,0,0,0,16.4,13.8,Ind
1897,Carlisle,Ind,6,4,0,0.6,0,0,0,0,23.2,9.8,Ind
1897,Cornell,Ind,5,3,1,0.611,0,0,0,0,14.8,4.7,Ind
1897,Dickinson,Ind,7,3,2,0.667,0,0,0,0,12.2,5.8,Ind
1897,Bucknell,Ind,3,3,1,0.5,0,0,0,0,12.7,14.7,Ind
1897,Dartmouth,Ind,4,3,0,0.571,0,0,0,0,23.4,11,Ind
1897,Trinity (CT),Ind,4,4,1,0.5,0,0,0,0,12.4,8.6,Ind
1897,Tufts,Ind,6,7,0,0.462,0,0,0,0,7.4,10.2,Ind
1897,Wesleyan (CT),Ind,6,7,0,0.462,0,0,0,0,9.3,14.2,Ind
1897,Amherst,Ind,2,6,2,0.3,0,0,0,0,4,18.8,Ind
1897,Franklin & Marshall,Ind,2,6,2,0.3,0,0,0,0,5.8,19.9,Ind
1897,Lehigh,Ind,3,7,0,0.3,0,0,0,0,8.4,26.1,Ind
1897,Penn State,Ind,3,6,0,0.333,0,0,0,0,7.7,15.7,Ind
1897,Williams,Ind,1,7,1,0.167,0,0,0,0,1.3,21.9,Ind
1897,Wisconsin,Western,9,1,0,0.9,3,0,0,1,21,1.4,Western
1897,Chicago,Western,11,1,0,0.917,3,1,0,0.75,26.9,5.7,Western
1897,Michigan,Western,6,1,1,0.813,2,1,0,0.667,21,3.9,Western
1897,Illinois,Western,6,2,0,0.75,1,1,0,0.5,23.8,5.6,Western
1897,Purdue,Western,5,3,1,0.611,1,2,0,0.333,11.8,12,Western
1897,Northwestern,Western,5,3,0,0.625,0,2,0,0,8.6,6.9,Western
1897,Minnesota,Western,4,4,0,0.5,0,3,0,0,14,9.6,Western
1898,Harvard,Ind,11,0,0,1,0,0,0,0,23.4,1.7,Ind
1898,Pennsylvania,Ind,12,1,0,0.923,0,0,0,0,30.6,2.5,Ind
1898,Princeton,Ind,11,0,1,0.958,0,0,0,0,22.2,0.4,Ind
1898,Cornell,Ind,10,2,0,0.833,0,0,0,0,24.7,2.4,Ind
1898,Dickinson,Ind,8,2,0,0.8,0,0,0,0,21.1,8.6,Ind
1898,Navy,Ind,7,1,0,0.875,0,0,0,0,16.3,7,Ind
1898,Yale,Ind,9,2,0,0.818,0,0,0,0,13.3,3.1,Ind
1898,Bowdoin,Ind,8,3,1,0.708,0,0,0,0,17,7.5,Ind
1898,MIT,Ind,3,1,1,0.7,0,0,0,0,8.4,3.2,Ind
1898,Wesleyan (CT),Ind,7,3,0,0.7,0,0,0,0,21.5,5.4,Ind
1898,Brown,Ind,6,4,0,0.6,0,0,0,0,13.5,9.6,Ind
1898,Carlisle,Ind,6,4,0,0.6,0,0,0,0,20.3,9.9,Ind
1898,Penn State,Ind,6,4,0,0.6,0,0,0,0,17.4,9.1,Ind
1898,Army,Ind,3,2,1,0.583,0,0,0,0,15,8.5,Ind
1898,Bucknell,Ind,4,4,3,0.5,0,0,0,0,6.2,9.4,Ind
1898,Franklin & Marshall,Ind,4,4,2,0.5,0,0,0,0,7.5,15.2,Ind
1898,Amherst,Ind,4,5,1,0.45,0,0,0,0,14.6,22.3,Ind
1898,Beloit,Ind,4,5,1,0.45,0,0,0,0,10,9.5,Ind
1898,Dartmouth,Ind,5,6,0,0.455,0,0,0,0,18.6,12.4,Ind
1898,Lehigh,Ind,3,6,1,0.35,0,0,0,0,4.9,10.6,Ind
1898,Trinity (CT),Ind,2,5,2,0.333,0,0,0,0,3.9,15.1,Ind
1898,Lafayette,Ind,3,8,0,0.273,0,0,0,0,3.5,17.4,Ind
1898,Williams,Ind,3,8,0,0.273,0,0,0,0,4.7,10.6,Ind
1898,Tufts,Ind,1,9,0,0.1,0,0,0,0,3.9,15,Ind
1898,Michigan,Western,10,0,0,1,3,0,0,1,20.5,2.6,Western
1898,Chicago,Western,14,2,1,0.853,3,1,0,0.75,17,2.8,Western
1898,Wisconsin,Western,9,1,0,0.9,2,1,0,0.667,31.8,1.7,Western
1898,Illinois,Western,4,5,0,0.444,1,1,0,0.5,9.2,8.7,Western
1898,Minnesota,Western,4,5,0,0.444,1,2,0,0.333,10.2,8.1,Western
1898,Northwestern,Western,9,4,1,0.679,0,4,0,0,16.4,8.8,Western
1898,Purdue,Western,3,3,0,0.5,0,1,0,0,5.7,5.5,Western
1899,Harvard,Ind,10,0,1,0.955,0,0,0,0,19.1,0.9,Ind
1899,Iowa,Ind,8,0,1,0.944,0,0,0,0,24.8,0.6,Ind
1899,Lafayette,Ind,12,1,0,0.923,0,0,0,0,19.5,1.8,Ind
1899,Princeton,Ind,12,1,0,0.923,0,0,0,0,14.2,1.6,Ind
1899,Carlisle,Ind,9,2,0,0.818,0,0,0,0,34.8,4.2,Ind
1899,Wesleyan (CT),Ind,8,2,0,0.8,0,0,0,0,20.7,5.3,Ind
1899,Columbia,Ind,9,3,0,0.75,0,0,0,0,18.7,7.6,Ind
1899,Cornell,Ind,7,3,0,0.7,0,0,0,0,13.4,5.2,Ind
1899,Grinnell,Ind,7,2,1,0.75,0,0,0,0,12.9,3.8,Ind
1899,Indiana,Ind,6,2,0,0.75,0,0,0,0,16.6,4.1,Ind
1899,Massachusetts,Ind,7,3,0,0.7,0,0,0,0,13.6,6.6,Ind
1899,Yale,Ind,7,2,1,0.75,0,0,0,0,19.1,1.6,Ind
1899,Beloit,Ind,5,2,2,0.667,0,0,0,0,15.1,9.1,Ind
1899,Brown,Ind,7,3,1,0.682,0,0,0,0,15.9,5.2,Ind
1899,Bucknell,Ind,6,4,0,0.6,0,0,0,0,14.9,12.9,Ind
1899,Navy,Ind,5,3,0,0.625,0,0,0,0,11.8,3.4,Ind
1899,Notre Dame,Ind,6,3,1,0.65,0,0,0,0,16.9,5.5,Ind
1899,Pennsylvania,Ind,8,3,2,0.692,0,0,0,0,20.6,6.2,Ind
1899,Tufts,Ind,7,4,0,0.636,0,0,0,0,9.4,7.5,Ind
1899,Williams,Ind,9,4,0,0.692,0,0,0,0,12.3,7.2,Ind
1899,Dickinson,Ind,6,6,1,0.5,0,0,0,0,14.2,8.3,Ind
1899,Holy Cross,Ind,5,5,0,0.5,0,0,0,0,13.5,8.1,Ind
1899,Iowa State,Ind,5,4,1,0.55,0,0,0,0,11.7,3.8,Ind
1899,Knox,Ind,4,4,1,0.5,0,0,0,0,10.8,10.8,Ind
1899,Syracuse,Ind,4,4,0,0.5,0,0,0,0,7.9,7.9,Ind
1899,Army,Ind,4,5,0,0.444,0,0,0,0,6.3,11.1,Ind
1899,Lake Forest,Ind,4,6,2,0.417,0,0,0,0,5.5,16.8,Ind
1899,Penn State,Ind,4,6,1,0.409,0,0,0,0,9.5,16,Ind
1899,Amherst,Ind,4,7,1,0.375,0,0,0,0,6,16.1,Ind
1899,Trinity (CT),Ind,3,5,1,0.389,0,0,0,0,6.8,17.9,Ind
1899,Bowdoin,Ind,2,6,0,0.25,0,0,0,0,5.1,12,Ind
1899,Dartmouth,Ind,2,7,0,0.222,0,0,0,0,7.8,10.6,Ind
1899,Lehigh,Ind,2,9,0,0.182,0,0,0,0,5.5,13.1,Ind
1899,MIT,Ind,0,6,0,0,0,0,0,0,2.8,26.2,Ind
1899,Chicago,Western,16,0,2,0.944,4,0,0,1,28.1,1.6,Western
1899,Wisconsin,Western,9,2,0,0.818,4,1,0,0.8,24.5,3,Western
1899,Michigan,Western,8,2,0,0.8,1,1,0,0.5,17.6,4.3,Western
1899,Northwestern,Western,7,6,0,0.538,2,2,0,0.5,11.1,13.6,Western
1899,Purdue,Western,4,4,1,0.5,1,2,0,0.333,11.1,13.6,Western
1899,Minnesota,Western,6,3,2,0.636,0,3,0,0,13.7,7.2,Western
1899,Illinois,Western,3,5,1,0.389,0,3,0,0,4.4,10.7,Western
1900,Yale,Ind,12,0,0,1,0,0,0,0,28,0.8,Ind
1900,Harvard,Ind,10,1,0,0.909,0,0,0,0,18.6,4,Ind
1900,Pennsylvania,Ind,12,1,0,0.923,0,0,0,0,25.8,3.5,Ind
1900,Beloit,Ind,7,1,2,0.8,0,0,0,0,25.3,2.3,Ind
1900,Cornell,Ind,10,2,0,0.833,0,0,0,0,13.9,4.6,Ind
1900,Lafayette,Ind,9,2,0,0.818,0,0,0,0,19.5,2.3,Ind
1900,Nebraska,Ind,7,1,2,0.8,0,0,0,0,12.9,2,Ind
1900,Bowdoin,Ind,7,2,0,0.778,0,0,0,0,21,6.6,Ind
1900,Princeton,Ind,8,3,0,0.727,0,0,0,0,15.4,5.2,Ind
1900,Syracuse,Ind,7,2,1,0.75,0,0,0,0,20.8,6,Ind
1900,Army,Ind,7,3,1,0.682,0,0,0,0,9.9,6.2,Ind
1900,Brown,Ind,7,3,1,0.682,0,0,0,0,13.2,6.1,Ind
1900,Columbia,Ind,7,3,1,0.682,0,0,0,0,11.3,7,Ind
1900,Drake,Ind,6,3,0,0.667,0,0,0,0,14.3,5,Ind
1900,Knox,Ind,6,4,0,0.6,0,0,0,0,14.3,9.2,Ind
1900,Navy,Ind,6,3,0,0.667,0,0,0,0,11.8,5.7,Ind
1900,Notre Dame,Ind,6,3,1,0.65,0,0,0,0,26.1,7.3,Ind
1900,Carlisle,Ind,6,4,1,0.591,0,0,0,0,18.8,8.4,Ind
1900,Dickinson,Ind,5,5,0,0.5,0,0,0,0,11.9,8.3,Ind
1900,Holy Cross,Ind,5,4,1,0.55,0,0,0,0,5.5,7.2,Ind
1900,Massachusetts,Ind,5,5,0,0.5,0,0,0,0,10.7,8,Ind
1900,Trinity (CT),Ind,4,3,1,0.563,0,0,0,0,7,10.6,Ind
1900,Wesleyan (CT),Ind,5,4,0,0.556,0,0,0,0,10.7,9.9,Ind
1900,Williams,Ind,6,4,1,0.591,0,0,0,0,5.8,6.4,Ind
1900,Lehigh,Ind,5,6,0,0.455,0,0,0,0,7.2,15.6,Ind
1900,Penn State,Ind,4,6,1,0.409,0,0,0,0,7.6,13.1,Ind
1900,Amherst,Ind,4,7,1,0.375,0,0,0,0,9.1,8.8,Ind
1900,Bucknell,Ind,3,5,1,0.389,0,0,0,0,14,7.9,Ind
1900,Dartmouth,Ind,2,4,2,0.375,0,0,0,0,4.8,8.5,Ind
1900,Grinnell,Ind,3,6,0,0.333,0,0,0,0,3.9,21.7,Ind
1900,Iowa State,Ind,2,5,1,0.313,0,0,0,0,4.8,12.5,Ind
1900,Tufts,Ind,3,6,1,0.35,0,0,0,0,8.2,9.5,Ind
1900,Iowa,Western,7,0,1,0.938,2,0,1,0.833,38.9,1.5,Western
1900,Minnesota,Western,10,0,2,0.917,3,0,1,0.875,24.9,1.9,Western
1900,Wisconsin,Western,8,1,0,0.889,2,1,0,0.667,33.3,1.2,Western
1900,Michigan,Western,7,2,1,0.75,3,2,0,0.6,11.7,5.5,Western
1900,Northwestern,Western,7,2,3,0.708,2,1,2,0.6,9.3,4.1,Western
1900,Chicago,Western,9,5,1,0.633,2,3,1,0.417,13.6,9,Western
1900,Illinois,Western,7,3,2,0.667,1,3,2,0.333,15.3,5.6,Western
1900,Indiana,Western,4,2,2,0.625,1,2,1,0.375,13.8,3.6,Western
1900,Purdue,Western,4,4,0,0.5,0,4,0,0,21.5,9.9,Western
1901,Harvard,Ind,12,0,0,1,0,0,0,0,21.2,2,Ind
1901,Cornell,Ind,11,1,0,0.917,0,0,0,0,27.7,1.2,Ind
1901,Dartmouth,Ind,10,1,0,0.909,0,0,0,0,26.5,4.3,Ind
1901,Grinnell,Ind,7,1,1,0.833,0,0,0,0,16.8,3,Ind
1901,Holy Cross,Ind,7,1,1,0.833,0,0,0,0,14,4.8,Ind
1901,Massachusetts,Ind,8,1,0,0.889,0,0,0,0,9.9,3.2,Ind
1901,Notre Dame,Ind,8,1,1,0.85,0,0,0,0,14.5,1.9,Ind
1901,Princeton,Ind,9,1,1,0.864,0,0,0,0,22.5,2.2,Ind
1901,Yale,Ind,11,1,1,0.885,0,0,0,0,19.3,2.8,Ind
1901,Army,Ind,5,1,2,0.75,0,0,0,0,12.3,2.8,Ind
1901,Lafayette,Ind,9,3,0,0.75,0,0,0,0,20,7.8,Ind
1901,Nebraska,Ind,7,2,0,0.778,0,0,0,0,19,5.8,Ind
1901,Syracuse,Ind,7,2,0,0.778,0,0,0,0,20.6,3.7,Ind
1901,Bucknell,Ind,6,4,0,0.6,0,0,0,0,14.5,4.6,Ind
1901,Columbia,Ind,8,5,0,0.615,0,0,0,0,12.2,7,Ind
1901,Penn State,Ind,5,3,0,0.625,0,0,0,0,14.6,11.3,Ind
1901,Pennsylvania,Ind,10,5,0,0.667,0,0,0,0,13.5,8.1,Ind
1901,Williams,Ind,6,4,0,0.6,0,0,0,0,11.9,5.2,Ind
1901,Bates,Ind,3,3,0,0.5,0,0,0,0,6.7,8,Ind
1901,Beloit,Ind,5,3,3,0.591,0,0,0,0,14.2,14.7,Ind
1901,Drake,Ind,4,4,0,0.5,0,0,0,0,14.1,4.3,Ind
1926,Alabama,Southern,9,0,1,0.95,8,0,0,1,24.9,2.7,Southern
1926,Tennessee,Southern,8,1,0,0.889,5,1,0,0.833,16.8,3.8,Southern
1926,Vanderbilt,Southern,8,1,0,0.889,4,1,0,0.8,26.8,4.7,Southern
1926,Virginia,Southern,6,2,2,0.7,4,2,1,0.643,16.1,5.3,Southern
1926,South Carolina,Southern,6,4,0,0.6,4,2,0,0.667,15.9,6.2,Southern
1926,Georgia,Southern,5,4,0,0.556,4,2,0,0.667,15,12.8,Southern
1926,Louisiana State,Southern,6,3,0,0.667,3,3,0,0.5,14.2,5,Southern
1926,Virginia Tech,Southern,5,3,1,0.611,3,2,1,0.583,14.9,8.9,Southern
1926,Auburn,Southern,5,4,0,0.556,3,3,0,0.5,13.6,9.4,Southern
1926,Mississippi,Southern,5,4,0,0.556,2,2,0,0.5,12.6,12.2,Southern
1926,Washington & Lee,Southern,4,3,2,0.556,3,2,1,0.583,10.3,10.4,Southern
1926,Georgia Tech,Southern,4,5,0,0.444,4,3,0,0.571,9.7,9.7,Southern
1926,North Carolina,Southern,4,5,0,0.444,3,3,0,0.5,6.6,8.2,Southern
1926,Mississippi State,Southern,5,4,0,0.556,2,3,0,0.4,14.9,10.9,Southern
1926,Maryland,Southern,5,4,1,0.55,1,3,1,0.3,16.1,9.3,Southern
1926,Virginia Military Institute,Southern,5,5,0,0.5,2,4,0,0.333,8,9.8,Southern
1926,Tulane,Southern,3,5,1,0.389,2,4,0,0.333,7.9,6.7,Southern
1926,Florida,Southern,2,6,2,0.3,1,4,1,0.25,9.4,13.6,Southern
1926,Clemson,Southern,2,7,0,0.222,1,3,0,0.25,2.2,18.8,Southern
1926,Kentucky,Southern,2,6,1,0.278,1,4,1,0.25,9.3,10.1,Southern
1926,North Carolina State,Southern,4,6,0,0.4,0,4,0,0,6.6,10.2,Southern
1926,Sewanee,Southern,2,6,0,0.25,0,5,0,0,9.1,8.4,Southern
1926,Southern Methodist,SWC,8,0,1,0.944,5,0,0,1,25.4,5.2,SWC
1926,Baylor,SWC,6,3,1,0.65,3,1,1,0.7,10.3,9.3,SWC
1926,Texas Christian,SWC,6,1,2,0.778,1,1,2,0.5,12.2,8.2,SWC
1926,Texas,SWC,5,4,0,0.556,2,2,0,0.5,16.2,7.7,SWC
1926,Texas A&M,SWC,5,3,1,0.611,1,3,1,0.3,20.4,6.6,SWC
1926,Arkansas,SWC,5,5,0,0.5,0,1,0,0,17.9,8.8,SWC
1926,Rice,SWC,4,4,1,0.5,0,4,0,0,9.3,9,SWC
1926,Michigan,Western,7,1,0,0.875,5,0,0,1,23.9,4.8,Western
1926,Northwestern,Western,7,1,0,0.875,5,0,0,1,22.4,2.8,Western
1926,Ohio State,Western,7,1,0,0.875,3,1,0,0.75,24.5,5.4,Western
1926,Purdue,Western,5,2,1,0.688,2,1,1,0.625,18.3,8.4,Western
1926,Illinois,Western,6,2,0,0.75,2,2,0,0.5,15.1,5.8,Western
1926,Minnesota,Western,5,3,0,0.625,2,2,0,0.5,33.6,8,Western
1926,Wisconsin,Western,5,2,1,0.688,3,2,1,0.583,15.3,9,Western
1926,Indiana,Western,3,5,0,0.375,0,4,0,0,10,17.1,Western
1926,Iowa,Western,3,5,0,0.375,0,5,0,0,14.1,14.6,Western
1926,Chicago,Western,2,6,0,0.25,0,5,0,0,5.9,14.5,Western
1927,Army,Ind,9,1,0,0.9,0,0,0,0,19.7,3.7,Ind
1927,Furman,Ind,10,1,0,0.909,0,0,0,0,25.7,5.4,Ind
1927,Creighton,Ind,6,1,1,0.813,0,0,0,0,12.9,5.8,Ind
1927,Dartmouth,Ind,7,1,0,0.875,0,0,0,0,35,6.6,Ind
1927,Georgetown,Ind,8,1,0,0.889,0,0,0,0,41.9,2.3,Ind
1927,New York University,Ind,7,1,2,0.8,0,0,0,0,34.5,6.5,Ind
1927,Notre Dame,Ind,7,1,1,0.833,0,0,0,0,17.6,6.3,Ind
1927,Pittsburgh,Ind,8,1,1,0.85,0,0,0,0,28.9,2.7,Ind
1927,Princeton,Ind,6,1,0,0.857,0,0,0,0,21.6,4.4,Ind
1927,Washington & Jefferson,Ind,7,0,2,0.889,0,0,0,0,16.9,2.3,Ind
1927,Yale,Ind,7,1,0,0.875,0,0,0,0,19.6,4,Ind
1927,Detroit Mercy,Ind,7,2,0,0.778,0,0,0,0,26.1,5.2,Ind
1927,Penn State,Ind,6,2,1,0.722,0,0,0,0,18.1,9,Ind
1927,Colgate,Ind,4,2,3,0.611,0,0,0,0,11,3.7,Ind
1927,Columbia,Ind,5,2,2,0.667,0,0,0,0,15,6,Ind
1927,Lafayette,Ind,5,3,1,0.611,0,0,0,0,29.3,12.7,Ind
1927,Marquette,Ind,6,3,0,0.667,0,0,0,0,17,5.4,Ind
1927,Navy,Ind,6,3,0,0.667,0,0,0,0,21.3,9.3,Ind
1927,Pennsylvania,Ind,6,4,0,0.6,0,0,0,0,16.7,7.8,Ind
1927,Syracuse,Ind,5,3,2,0.6,0,0,0,0,11.6,8.1,Ind
1927,Carnegie Mellon,Ind,5,4,1,0.55,0,0,0,0,22.1,9.6,Ind
1927,Cornell,Ind,3,3,2,0.5,0,0,0,0,17,15.1,Ind
1927,Davidson,Ind,4,4,1,0.5,0,0,0,0,9.1,15,Ind
1927,Harvard,Ind,4,4,0,0.5,0,0,0,0,10.6,13.5,Ind
1927,Duke,Ind,4,5,0,0.444,0,0,0,0,23.9,13,Ind
1927,Michigan State,Ind,4,5,0,0.444,0,0,0,0,12.3,14.2,Ind
1927,Brown,Ind,3,6,1,0.35,0,0,0,0,10.9,10.3,Ind
1927,Wake Forest,Ind,2,6,2,0.3,0,0,0,0,6.5,22.3,Ind
1927,West Virginia,Ind,2,4,3,0.389,0,0,0,0,7.6,14.3,Ind
1927,Missouri,MVIAA,7,2,0,0.778,5,1,0,0.833,14.3,10,MVIAA
1927,Nebraska,MVIAA,6,2,0,0.75,4,1,0,0.8,26.4,7.4,MVIAA
1927,Iowa State,MVIAA,4,3,1,0.563,3,2,0,0.6,9.6,9.8,MVIAA
1927,Oklahoma State,MVIAA,4,4,0,0.5,2,1,0,0.667,13.8,17.3,MVIAA
1927,Washington (MO),MVIAA,5,2,2,0.667,2,2,1,0.5,10.9,7.8,MVIAA
1927,Kansas,MVIAA,3,4,1,0.438,3,3,1,0.5,11.1,18.3,MVIAA
1927,Oklahoma,MVIAA,3,3,2,0.5,2,3,0,0.4,14.6,12.6,MVIAA
1927,Drake,MVIAA,3,6,0,0.333,1,2,0,0.333,9.9,17.6,MVIAA
1927,Kansas State,MVIAA,3,5,0,0.375,2,4,0,0.333,12.6,18.3,MVIAA
1927,Grinnell,MVIAA,0,7,1,0.063,0,5,0,0,2.6,24,MVIAA
1927,Southern California,PCC,8,1,1,0.85,4,0,1,0.9,28.7,6.4,PCC
1927,Stanford,PCC,8,2,1,0.773,4,0,1,0.9,14.7,7.5,PCC
1927,Idaho,PCC,4,1,3,0.688,2,0,2,0.75,15.4,6,PCC
1927,Washington,PCC,9,2,0,0.818,4,2,0,0.667,26.1,5.4,PCC
1927,California,PCC,7,3,0,0.7,2,3,0,0.4,18.4,6.4,PCC
1927,Oregon State,PCC,3,3,1,0.5,2,3,0,0.4,14,11.1,PCC
1927,Washington State,PCC,3,3,2,0.5,1,3,1,0.3,15,8.4,PCC
1927,Oregon,PCC,2,4,1,0.357,0,4,1,0.1,6.4,9.9,PCC
1927,Montana,PCC,3,4,1,0.438,0,4,0,0,6.5,17.8,PCC
1927,Colorado State,RMC,7,1,0,0.875,7,1,0,0.875,22,3.3,RMC
1927,Denver,RMC,5,2,0,0.714,5,1,0,0.833,17.1,7.3,RMC
1927,Colorado College,RMC,6,2,0,0.75,5,2,0,0.714,28,6.9,RMC
1927,Montana State,RMC,4,4,0,0.5,3,1,0,0.75,9.9,13,RMC
1927,Utah,RMC,3,3,1,0.5,3,1,1,0.7,13.3,8.6,RMC
1927,Colorado,RMC,4,5,0,0.444,4,4,0,0.5,15.1,21.7,RMC
1927,Utah State,RMC,3,4,1,0.438,3,3,1,0.5,16.1,6.6,RMC
1927,Brigham Young,RMC,2,4,1,0.357,2,4,0,0.333,15,16.9,RMC
1927,Wyoming,RMC,4,5,0,0.444,1,4,0,0.2,13.6,11.7,RMC
1927,Colorado Mines,RMC,2,5,0,0.286,2,5,0,0.286,19.6,28.6,RMC
1927,Northern Colorado,RMC,2,7,0,0.222,1,6,0,0.143,6.3,23.8,RMC
1927,Western State,RMC,1,6,0,0.143,1,5,0,0.167,4.4,34.6,RMC
1927,North Carolina State,Southern,9,1,0,0.9,4,0,0,1,21.6,6.9,Southern
1927,Tennessee,Southern,8,0,1,0.944,5,0,1,0.917,27.2,2.9,Southern
1927,Georgia Tech,Southern,8,1,1,0.85,7,0,1,0.938,12.5,3.9,Southern
1927,Georgia,Southern,9,1,0,0.9,6,1,0,0.857,24.8,3.8,Southern
1927,Vanderbilt,Southern,8,1,2,0.818,5,0,2,0.857,26.8,8.5,Southern
1927,Florida,Southern,7,3,0,0.7,5,2,0,0.714,16.4,9.6,Southern
1927,Mississippi,Southern,5,3,1,0.611,3,2,0,0.6,19.7,8.9,Southern
1927,Clemson,Southern,5,3,1,0.611,2,2,0,0.5,8.1,9.3,Southern
1927,Virginia,Southern,5,4,0,0.556,4,4,0,0.5,13,13.6,Southern
1927,Mississippi State,Southern,5,3,0,0.625,2,3,0,0.4,11.6,6.8,Southern
